272,153619.68
273,154196.53
274,154806.97
275,155369.09
276,155813.38
277,156090.75
278,156177.44
279,156076.26
280,155814.38
281,155437.95
282,155004.66
283,154575.33
284,154205.68
285,153939.42
286,153803.49
287,153805.83
288,153935.79
289,154166.89
290,154461.45
291,154776.34
292,155069.01
293,155302.96
294,155452.08
295,155503.28
296,155457.19
297,155327.1
298,155136.23
299,154914.01
300,154691.75
301,154498.43
302,154357.11
303,154282.32
304,154278.85
305,154341.79
306,154457.97
307,154608.27
308,154770.53
309,154922.73
310,155045.77
311,155125.82
312,155155.63
313,155135.07
314,155070.59
315,154973.87
316,154859.93
317,154744.91
318,154643.9
319,154569.02
320,154528.07
321,154523.85
322,154554.17
323,154612.48
324,154689.11
325,154772.68
326,154851.78
327,154916.45
328,154959.32
329,154976.44
330,154967.51
331,154935.62
332,154886.66
333,154828.28
334,154768.8
335,154716.06
336,154676.42
337,154654.08
338,154650.66
339,154665.18
340,154694.41
341,154733.44
342,154776.45
343,154817.54
344,154851.49
345,154874.41
346,154884.14
347,154880.4
348,154864.68
349,154839.92
350,154810.03
351,154779.29
352,154751.76
353,154730.81
354,154718.66
355,154716.25
356,154723.16
357,154737.79
358,154757.65
359,154779.78
360,154801.1
361,154818.91
362,154831.15
363,154836.63
364,154835.15
365,154827.42
366,154814.91
367,154799.62
368,154783.74
369,154769.39
370,154758.32
371,154751.74
372,154750.16
373,154753.42
374,154760.73
375,154770.83
376,154782.2
377,154793.27
378,154802.6
379,154809.12
380,154812.19
381,154811.66
382,154807.87
383,154801.56
384,154793.74
385,154785.54
386,154778.06
387,154772.23
388,154768.67
389,154767.68
390,154769.2
391,154772.85
392,154777.98
393,154783.82
394,154789.55
395,154794.44
396,154797.91
397,154799.62
398,154799.47
399,154797.62
400,154794.44
